latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.581722,23.246754,273.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2020-05-16,30.6,15.7,24.6,0.00,44,8.4,4.72
2020-05-17,28.1,18.5,24.1,0.00,52,8.8,4.53
2020-05-18,29.7,18.5,24.6,0.00,53,10.0,5.50
2020-05-19,27.9,19.4,24.4,0.00,62,6.6,4.39
2020-05-20,28.5,16.4,23.4,0.00,64,12.0,4.55
2020-05-21,21.6,14.4,17.9,15.10,73,18.6,2.41
2020-05-22,20.5,12.5,16.4,0.00,57,13.9,4.10
2020-05-23,22.4,6.8,16.6,0.00,47,18.3,4.79
2020-05-24,22.1,12.8,17.8,0.00,56,15.5,4.65
2020-05-25,21.0,11.5,16.4,0.00,51,19.6,5.23
2020-05-26,17.1,9.4,13.3,0.20,63,14.1,2.72
2020-05-27,19.1,10.2,14.2,3.10,68,12.0,3.42
2020-05-28,19.0,9.6,14.7,0.00,60,18.3,3.88
2020-05-29,20.5,7.9,15.2,0.20,60,16.5,4.06
2020-05-30,21.3,9.2,15.7,0.20,60,13.6,4.43
2020-05-31,19.2,11.9,16.2,0.90,64,9.0,3.25
2020-06-01,21.6,11.6,16.4,0.00,57,15.2,4.33
2020-06-02,22.4,10.4,16.6,0.00,54,17.3,5.06
2020-06-03,21.4,10.1,16.4,0.00,53,11.5,4.71
2020-06-04,23.7,15.9,19.3,0.00,49,10.2,4.97
2020-06-05,24.8,16.2,20.4,0.00,58,14.3,5.14
2020-06-06,24.2,14.2,19.5,0.00,62,15.9,4.27
2020-06-07,24.2,14.9,20.3,0.00,59,7.2,3.81
2020-06-08,27.0,14.8,22.2,0.00,56,7.5,4.71
2020-06-09,26.5,18.7,23.0,3.20,56,14.4,4.29
2020-06-10,25.8,15.4,21.7,0.90,63,8.4,4.12
2020-06-11,23.0,15.1,19.5,0.70,65,12.4,3.93
2020-06-12,22.9,12.5,18.2,0.00,62,19.9,4.33
2020-06-13,25.0,15.1,20.3,0.00,64,17.9,4.39
2020-06-14,28.2,15.6,22.2,0.00,65,13.4,4.66
2020-06-15,28.1,16.0,22.7,0.00,61,8.9,5.18
2020-06-16,24.6,16.5,21.3,0.00,63,10.3,4.08
2020-06-17,23.7,15.2,20.3,1.00,66,11.5,3.63
2020-06-18,26.7,14.9,21.2,0.00,63,15.0,4.64
2020-06-19,28.2,15.6,22.0,0.00,55,16.0,5.78
2020-06-20,27.4,15.4,21.9,0.10,54,11.0,5.31
2020-06-21,24.4,15.2,20.0,0.00,60,12.7,4.44
2020-06-22,24.9,14.7,20.0,0.00,60,10.0,4.17
2020-06-23,24.2,15.9,20.2,2.90,69,7.9,2.98
2020-06-24,26.5,16.0,21.7,0.70,67,9.1,4.05
2020-06-25,28.3,17.8,23.0,0.00,62,9.2,3.95
2020-06-26,28.1,17.0,23.6,0.00,60,5.8,5.16
2020-06-27,28.5,19.6,24.9,0.40,58,6.2,5.19
2020-06-28,30.2,20.4,26.2,0.00,50,6.0,5.76
2020-06-29,31.5,19.7,26.3,0.00,50,7.3,5.77
2020-06-30,32.0,17.3,26.0,0.00,51,10.8,5.91
2020-07-01,31.9,17.9,26.0,0.00,47,10.0,6.05
2020-07-02,32.1,24.6,28.3,0.00,52,6.3,5.20
2020-07-03,32.0,24.0,27.9,0.00,57,13.1,5.08
2020-07-04,30.3,20.7,25.9,0.00,58,10.4,5.04
2020-07-05,28.8,20.2,24.8,0.10,60,10.2,4.57
2020-07-06,30.6,20.5,25.2,0.20,59,11.7,5.10
2020-07-07,29.6,19.4,24.8,0.00,58,21.9,5.72
2020-07-08,27.2,16.0,21.8,0.00,48,17.6,5.87
2020-07-09,28.4,16.5,23.6,0.00,47,7.9,5.71
2020-07-10,29.5,19.9,25.6,0.00,49,7.0,5.80
2020-07-11,30.3,22.0,26.2,0.00,52,7.6,5.55
2020-07-12,32.4,21.5,27.1,0.00,47,17.1,6.34
2020-07-13,27.0,17.9,22.2,0.00,44,21.9,6.95
2020-07-14,24.6,16.0,20.9,0.10,53,7.7,4.08
2020-07-15,26.1,18.0,22.5,0.00,56,7.6,4.62
2020-07-16,27.3,17.7,22.7,0.20,60,8.8,4.01
2020-07-17,27.4,16.0,23.2,0.00,55,7.1,4.52
2020-07-18,25.1,18.5,22.1,0.00,62,10.2,3.29
2020-07-19,26.2,17.8,21.8,0.00,66,7.9,4.05
2020-07-20,29.9,16.2,23.1,0.00,50,15.2,6.44
2020-07-21,30.2,16.5,23.3,0.00,52,9.2,5.70
2020-07-22,31.2,18.4,25.4,0.00,50,9.9,5.70
2020-07-23,31.1,19.8,26.1,0.00,50,8.5,4.84
2020-07-24,29.5,22.5,26.0,0.00,48,7.0,4.30
2020-07-25,30.4,21.2,25.9,0.00,52,10.8,5.02
2020-07-26,28.6,19.1,24.3,0.00,59,7.9,4.83
2020-07-27,30.5,18.2,24.2,0.00,56,11.2,5.33
2020-07-28,32.0,17.8,25.5,0.00,52,11.1,5.61
2020-07-29,32.8,18.6,26.9,0.00,50,8.7,5.79
2020-07-30,33.8,20.2,28.1,0.00,48,9.1,5.55
2020-07-31,35.2,21.0,28.3,0.00,47,9.2,5.91
2020-08-01,34.3,22.0,27.6,0.00,50,16.4,5.75
2020-08-02,29.9,19.9,25.1,0.00,50,9.0,5.03
2020-08-03,29.0,20.1,25.5,0.30,58,7.8,4.79
2020-08-04,30.4,21.9,26.2,0.00,56,8.5,4.95
2020-08-05,29.0,19.4,24.5,0.30,67,13.1,4.18
2020-08-06,27.2,19.7,23.3,0.30,65,9.0,3.97
2020-08-07,29.0,19.0,23.8,0.20,60,12.7,4.66
2020-08-08,29.5,20.3,24.5,0.30,61,14.1,4.32
2020-08-09,31.3,19.5,25.3,0.00,57,15.0,5.42
2020-08-10,30.8,18.2,24.7,0.00,52,7.6,4.90
2020-08-11,30.9,19.3,25.8,0.00,45,7.9,4.95
2020-08-12,32.3,19.3,25.9,0.00,52,14.8,5.00
2020-08-13,29.1,19.8,24.9,0.00,57,10.6,4.17
2020-08-14,30.1,23.0,26.5,0.00,54,7.2,4.67
2020-08-15,28.0,20.8,24.5,0.50,67,8.7,3.51
2020-08-16,24.6,18.0,22.2,5.50,74,6.3,2.76
2020-08-17,25.5,19.2,22.4,0.90,73,6.3,2.68
2020-08-18,28.1,19.2,24.0,0.00,67,7.1,3.40
2020-08-19,28.8,18.4,24.0,0.30,59,10.0,4.50
2020-08-20,28.5,16.8,23.0,0.00,54,18.9,5.69
2020-08-21,29.9,17.1,24.1,0.00,58,12.1,4.74
2020-08-22,30.5,19.2,25.5,0.00,52,9.8,4.81
2020-08-23,31.1,18.9,26.0,0.00,53,7.6,4.51
2020-08-24,31.0,20.4,26.0,0.00,57,8.9,4.25
2020-08-25,28.2,21.4,24.6,0.80,63,7.9,3.53
2020-08-26,28.6,17.8,23.3,0.00,55,9.7,4.45
2020-08-27,30.0,15.2,23.9,0.00,46,8.4,4.88
2020-08-28,31.4,16.3,25.3,0.00,47,8.7,5.00
2020-08-29,32.2,21.1,27.1,0.00,45,7.9,5.22
2020-08-30,32.9,21.0,27.6,0.00,39,6.8,5.38
2020-08-31,33.8,17.2,26.2,0.00,43,10.3,5.20
2020-09-01,31.9,25.0,28.3,0.00,37,6.6,5.19
2020-09-02,30.1,20.1,25.5,0.00,56,11.7,4.53
2020-09-03,30.4,19.7,24.8,0.00,53,18.1,4.81
2020-09-04,26.9,18.5,22.4,0.00,47,24.2,6.22
2020-09-05,27.2,14.6,21.2,0.00,48,8.5,4.58
2020-09-06,27.6,15.2,22.4,0.00,51,9.4,4.50
2020-09-07,29.1,18.4,24.5,0.00,51,7.2,4.19
2020-09-08,31.5,18.0,24.5,0.00,55,9.7,4.22
2020-09-09,29.9,19.2,24.8,0.00,56,11.1,4.26
2020-09-10,29.5,21.2,25.9,0.00,49,6.6,4.43
2020-09-11,29.9,17.5,24.2,0.00,52,8.7,4.52
2020-09-12,30.1,19.0,24.5,0.00,45,8.6,4.72
2020-09-13,29.2,15.2,23.1,0.00,48,9.4,4.54
2020-09-14,29.4,17.5,23.0,0.00,51,10.5,4.40
2020-09-15,29.0,17.0,23.1,0.00,50,9.4,4.53
2020-09-16,27.4,17.0,22.6,0.00,52,7.1,4.20
2020-09-17,27.8,19.9,23.6,0.00,50,7.4,4.06
2020-09-18,27.0,19.5,22.9,0.00,56,10.2,3.15
2020-09-19,25.9,16.8,21.7,0.10,55,9.7,3.36
2020-09-20,23.4,15.6,19.6,0.20,58,7.3,3.32
2020-09-21,24.0,15.6,20.0,0.00,45,6.0,3.62
2020-09-22,25.2,18.4,21.5,0.00,46,6.8,3.74
2020-09-23,24.8,18.5,21.4,0.00,55,7.4,3.33
2020-09-24,24.8,16.6,20.7,0.00,58,11.3,2.63
2020-09-25,25.5,14.8,20.1,0.00,59,10.0,3.73
2020-09-26,22.3,14.9,18.6,37.80,76,18.7,1.47
2020-09-27,20.5,12.0,17.0,0.00,53,8.4,3.21
2020-09-28,21.2,13.3,18.0,5.30,69,10.1,2.14
2020-09-29,21.5,13.8,17.8,7.10,68,8.3,2.76
2020-09-30,19.1,10.8,14.7,0.00,58,18.9,3.12
2020-10-01,19.3,8.8,15.0,0.00,58,9.2,2.61
2020-10-02,21.7,15.4,18.7,0.00,48,7.3,3.25
2020-10-03,23.0,16.4,19.4,0.00,60,8.6,2.92
2020-10-04,25.5,17.0,21.2,0.00,63,10.4,2.97
2020-10-05,27.1,18.2,23.3,0.00,57,10.9,3.43
2020-10-06,25.6,17.6,22.1,0.00,57,9.4,2.57
2020-10-07,22.5,13.5,18.8,4.40,65,7.5,2.04
2020-10-08,18.2,14.5,16.3,5.50,69,25.2,2.48
2020-10-09,19.0,12.7,15.5,0.20,64,19.1,2.44
2020-10-10,21.1,10.9,16.1,0.00,66,9.2,2.49
2020-10-11,21.7,13.4,18.2,0.00,58,8.1,2.61
2020-10-12,20.1,13.6,17.1,0.60,78,9.7,1.86
2020-10-13,18.1,13.8,16.8,29.90,74,13.4,1.74
2020-10-14,18.9,14.1,16.2,0.00,53,10.7,2.51
2020-10-15,19.7,14.4,17.1,0.00,55,10.8,2.49
2020-10-16,21.0,13.1,17.6,2.30,71,13.4,2.12
2020-10-17,21.7,10.6,16.9,2.40,66,7.3,2.40
2020-10-18,18.9,8.7,13.0,0.00,58,12.8,2.58
2020-10-19,16.9,5.8,11.9,0.00,52,10.1,2.44
2020-10-20,16.9,6.3,12.3,0.00,53,6.8,2.36
2020-10-21,18.0,7.6,13.3,0.00,54,6.9,2.36
2020-10-22,19.3,6.1,13.8,0.00,58,7.9,2.34
2020-10-23,22.1,13.6,18.4,0.00,45,6.4,2.62
2020-10-24,22.0,9.3,17.1,0.00,48,7.1,2.49
2020-10-25,18.6,10.2,15.8,1.90,59,9.2,1.15
2020-10-26,19.4,7.4,13.4,0.00,68,10.6,2.13
2020-10-27,18.5,13.4,15.7,0.00,53,6.0,2.08
2020-10-28,19.2,9.6,13.9,0.00,63,9.7,2.15
2020-10-29,19.0,9.6,14.4,0.00,61,12.0,1.92
2020-10-30,17.6,9.1,13.7,0.00,55,20.8,2.52
2020-10-31,18.4,6.6,12.6,0.00,63,16.6,2.25
2020-11-01,18.1,8.1,13.3,0.00,52,11.7,2.29
2020-11-02,16.5,5.6,12.3,0.00,59,4.9,1.32
2020-11-03,18.8,14.0,15.8,0.80,66,6.6,1.23
2020-11-04,16.0,13.0,14.9,1.10,76,4.6,0.97
2020-11-05,15.9,9.4,13.1,2.10,76,9.2,1.16
2020-11-06,16.0,6.8,10.7,0.00,63,12.5,1.90
2020-11-07,15.2,5.8,10.6,0.00,71,10.3,1.59
2020-11-08,14.6,8.6,11.7,0.00,61,5.8,1.58
2020-11-09,14.1,9.5,11.7,0.00,60,4.0,1.53
2020-11-10,14.6,4.7,10.6,0.00,61,7.9,1.60
2020-11-11,13.6,7.6,10.6,0.10,65,6.9,1.40
2020-11-12,13.3,7.2,10.4,0.10,64,7.4,1.43
2020-11-13,13.9,5.2,9.8,0.00,63,6.9,1.34
2020-11-14,14.3,2.9,8.8,0.00,67,8.0,1.44
2020-11-15,13.8,3.3,9.4,0.00,60,5.4,1.42
2020-11-16,12.8,8.4,10.6,0.00,56,4.7,1.36
2020-11-17,14.2,8.1,11.5,0.00,60,4.5,1.24
2020-11-18,13.6,6.6,9.8,0.00,72,9.7,0.95
2020-11-19,14.9,4.9,9.9,0.10,67,10.0,1.42
2020-11-20,10.0,2.9,6.8,0.00,52,8.7,1.37
2020-11-21,10.6,0.7,5.5,0.00,64,10.7,1.30
2020-11-22,10.6,1.9,6.4,0.00,63,9.4,1.21
2020-11-23,11.1,5.2,7.9,0.00,61,4.3,1.12
2020-11-24,11.4,0.8,6.4,0.00,60,11.7,1.40
2020-11-25,9.4,0.6,5.7,0.00,52,10.2,1.34
2020-11-26,12.9,2.0,7.8,0.00,44,7.5,1.45
2020-11-27,13.9,8.1,10.6,0.00,33,6.7,1.63
2020-11-28,13.8,9.1,10.8,0.00,23,6.0,1.69
2020-11-29,13.1,4.4,9.0,0.00,42,10.5,1.32
2020-11-30,6.7,1.6,4.6,5.00,73,16.8,0.64
2020-12-01,5.2,-2.8,1.8,0.00,68,10.1,0.93
2020-12-02,5.4,2.0,4.1,0.00,76,4.9,0.41
2020-12-03,7.8,4.3,6.1,0.00,83,4.8,0.48
2020-12-04,9.7,4.4,7.2,2.90,87,7.2,0.36
2020-12-05,12.7,7.2,9.5,3.00,86,6.5,0.64
2020-12-06,12.6,7.8,9.6,0.10,89,5.1,0.63
2020-12-07,11.7,6.7,8.8,21.00,88,10.8,0.40
2020-12-08,13.0,4.0,8.5,0.40,69,8.0,1.07
2020-12-09,11.0,6.3,9.7,9.90,77,7.9,0.43
2020-12-10,10.5,8.1,9.5,25.60,87,7.9,0.36
2020-12-11,11.9,3.7,8.3,1.60,73,8.7,1.00
2020-12-12,9.8,5.8,8.2,7.00,80,6.7,0.47
2020-12-13,12.4,6.6,9.2,0.20,68,13.0,1.04
2020-12-14,8.3,6.6,7.3,4.90,77,15.6,0.77
2020-12-15,12.8,5.0,8.1,0.00,72,11.5,1.06
2020-12-16,9.4,6.1,8.2,0.10,75,6.5,0.70
2020-12-17,11.0,6.5,9.5,1.00,86,6.0,0.80
2020-12-18,11.3,6.6,9.0,0.00,78,4.3,0.93
2020-12-19,9.6,7.2,8.1,0.00,75,5.8,0.73
2020-12-20,9.4,5.6,7.9,0.70,81,4.7,0.70
2020-12-21,8.6,4.6,7.5,2.40,85,5.3,0.57
2020-12-22,8.1,3.0,6.5,1.00,88,7.9,0.60
2020-12-23,14.2,6.6,9.5,0.00,69,4.0,0.98
2020-12-24,13.4,6.5,10.3,0.00,58,7.9,1.11
2020-12-25,13.4,8.9,10.8,0.00,53,7.4,1.40
2020-12-26,13.1,9.6,11.6,0.10,67,8.0,0.82
2020-12-27,12.4,7.1,9.7,14.10,85,16.1,0.55
2020-12-28,11.6,6.6,8.7,7.70,77,10.8,0.93
2020-12-29,13.9,5.9,9.4,0.40,76,12.8,0.93
2020-12-30,14.8,6.1,9.7,0.10,76,12.6,1.13
2020-12-31,11.7,7.2,9.6,4.10,77,9.4,0.64
2021-01-01,12.1,2.8,7.8,0.00,63,8.2,1.18
2021-01-02,11.4,4.1,8.3,0.00,43,4.4,1.11
2021-01-03,11.9,3.5,8.5,13.30,77,5.8,0.57
2021-01-04,10.8,6.7,9.0,41.50,83,9.2,0.36
2021-01-05,12.2,5.2,9.3,4.60,66,9.6,1.10
2021-01-06,11.9,3.0,8.2,0.20,62,12.3,1.35
2021-01-07,11.2,6.3,9.0,5.50,79,10.9,0.55
2021-01-08,12.8,8.6,10.5,6.90,87,9.8,0.46
2021-01-09,13.2,8.0,10.3,12.30,74,19.6,1.08
2021-01-10,10.9,8.7,9.7,16.90,86,9.7,0.41
2021-01-11,12.9,7.7,10.4,17.80,85,10.0,0.55
2021-01-12,12.0,4.9,8.8,27.70,75,14.9,1.08
2021-01-13,8.7,1.6,4.9,0.00,58,18.7,1.59
2021-01-14,6.5,-1.8,2.9,0.80,53,16.4,1.30
2021-01-15,5.9,-2.8,2.3,0.20,49,14.5,1.33
2021-01-16,3.6,-2.7,1.2,0.70,44,18.8,1.19
2021-01-17,1.5,-4.6,-2.3,0.00,44,17.9,1.39
2021-01-18,2.2,-5.7,-1.6,0.00,42,11.1,1.19
2021-01-19,5.2,-4.9,-1.5,0.00,45,18.9,1.45
2021-01-20,9.1,-4.8,2.9,0.00,43,8.7,1.34
2021-01-21,9.6,3.3,6.5,0.00,44,6.8,1.40
2021-01-22,12.1,5.6,8.7,0.00,57,9.8,1.39
2021-01-23,11.6,3.2,8.4,4.30,76,11.7,0.86
2021-01-24,11.6,4.6,8.3,5.50,72,12.6,1.27
2021-01-25,14.4,7.3,10.2,9.90,64,14.3,1.42
2021-01-26,9.1,2.2,5.5,13.10,68,20.0,0.80
2021-01-27,3.5,0.1,2.0,1.10,57,22.9,1.48
2021-01-28,4.2,-3.2,0.7,0.00,53,16.6,1.35
2021-01-29,9.4,-2.4,3.6,0.30,47,9.2,1.54
2021-01-30,11.4,0.1,6.0,8.90,73,21.2,1.10
2021-01-31,12.9,0.6,7.8,1.70,56,11.4,1.66
2021-02-01,14.6,6.8,10.2,15.10,77,10.5,1.30
2021-02-02,15.0,9.2,11.9,0.00,61,5.1,1.40
2021-02-03,15.3,6.5,12.1,0.00,56,7.8,1.64
2021-02-04,18.5,5.7,11.7,0.00,55,8.7,1.88
2021-02-05,15.5,5.0,11.6,0.00,55,8.4,1.82
2021-02-06,17.5,10.9,13.9,0.00,42,9.0,2.08
2021-02-07,15.8,7.8,12.4,0.00,47,11.6,1.93
2021-02-08,13.8,6.9,9.9,11.90,77,14.8,0.91
2021-02-09,15.4,6.2,10.8,4.00,68,12.6,1.64
2021-02-10,14.6,6.2,10.2,0.30,64,13.4,1.84
2021-02-11,13.3,3.7,8.9,12.70,71,27.6,1.08
2021-02-12,5.4,-1.6,2.0,0.00,38,23.8,2.43
2021-02-13,3.6,-2.0,-0.2,2.10,43,11.8,1.17
2021-02-14,-0.1,-4.7,-2.5,7.30,58,12.4,0.90
2021-02-15,1.9,-9.2,-4.1,0.00,61,19.7,1.35
2021-02-16,2.7,-4.2,-1.4,0.00,52,13.5,1.41
2021-02-17,4.4,-6.9,-1.0,0.00,55,8.5,1.42
2021-02-18,10.2,-0.8,4.3,0.00,65,19.9,1.66
2021-02-19,11.4,-0.5,4.9,0.00,62,10.3,1.95
2021-02-20,9.0,5.0,7.1,0.60,78,6.1,0.88
2021-02-21,10.6,4.4,8.0,0.70,74,9.7,1.31
2021-02-22,13.4,5.6,9.4,0.00,72,5.2,1.96
2021-02-23,18.1,0.9,10.5,0.00,49,8.7,2.52
2021-02-24,16.8,2.9,10.5,0.00,58,12.0,2.56
2021-02-25,17.0,2.7,10.9,0.00,58,7.8,2.33
2021-02-26,17.0,9.6,13.0,0.00,52,4.3,2.34
2021-02-27,20.2,2.7,11.7,0.00,53,15.0,2.86
2021-02-28,12.8,2.8,8.7,0.00,57,14.8,2.22
2021-03-01,12.9,-0.3,6.9,0.00,52,19.7,2.53
2021-03-02,13.1,0.6,5.4,0.00,59,12.6,2.42
2021-03-03,14.5,0.8,9.0,0.00,48,11.1,2.65
2021-03-04,15.6,8.9,11.7,0.00,39,7.9,2.63
2021-03-05,17.4,8.6,12.7,0.00,34,8.4,3.10
2021-03-06,13.4,3.8,9.4,0.00,45,25.5,2.84
2021-03-07,10.1,-1.4,4.3,0.00,55,10.2,2.33
2021-03-08,12.6,4.2,8.1,0.00,60,11.3,2.20
2021-03-09,12.4,4.2,8.9,0.30,55,8.7,1.59
2021-03-10,10.1,4.4,7.9,4.90,73,16.3,0.91
2021-03-11,8.9,1.8,4.9,0.10,59,17.7,1.92
2021-03-12,11.1,-0.2,6.0,0.00,61,12.1,2.20
2021-03-13,15.6,5.6,10.7,0.00,58,10.8,2.56
2021-03-14,15.2,9.2,11.8,0.10,53,10.9,2.66
2021-03-15,11.6,5.8,9.3,15.10,80,16.8,1.11
2021-03-16,8.6,4.6,6.3,1.10,59,25.0,2.08
2021-03-17,8.4,5.0,6.3,0.10,55,24.7,2.16
2021-03-18,10.1,0.6,6.2,0.00,53,18.1,2.48
2021-03-19,10.6,0.4,5.8,6.20,62,9.3,2.02
2021-03-20,8.9,4.8,6.7,6.50,78,8.2,0.78
2021-03-21,7.8,5.6,6.6,13.70,84,9.5,0.83
2021-03-22,6.8,3.7,5.4,9.70,75,17.6,1.12
2021-03-23,9.1,2.8,5.2,0.20,57,19.2,2.08
2021-03-24,8.1,-1.8,3.5,0.20,49,23.0,2.46
2021-03-25,9.1,-3.2,2.8,0.00,45,12.7,2.64
2021-03-26,12.6,-2.7,5.7,0.00,51,9.8,2.88
2021-03-27,14.4,-0.9,7.6,0.00,50,7.9,3.20
2021-03-28,18.5,2.0,11.0,0.00,49,13.0,3.44
2021-03-29,16.4,3.0,9.8,0.00,53,19.0,3.68
2021-03-30,16.7,5.3,11.7,0.00,44,9.2,3.39
2021-03-31,17.5,3.0,10.3,0.00,49,13.0,3.75
2021-04-01,17.8,5.8,11.3,0.00,56,10.9,3.33
2021-04-02,19.6,8.5,13.3,0.10,61,11.5,2.98
2021-04-03,19.9,11.0,14.4,5.70,61,12.4,3.28
2021-04-04,13.4,7.3,9.8,15.50,74,16.8,1.77
2021-04-05,13.4,4.3,8.4,0.00,57,12.7,3.31
2021-04-06,14.6,4.5,10.0,0.10,71,9.8,2.43
2021-04-07,13.5,6.7,10.6,6.60,68,17.5,1.28
2021-04-08,10.0,1.6,6.4,0.90,44,17.6,2.92
2021-04-09,12.2,-2.2,6.0,0.00,44,13.8,3.31
2021-04-10,13.9,5.9,9.3,0.00,41,8.5,3.55
2021-04-11,16.8,7.4,10.9,0.00,56,9.4,3.57
2021-04-12,18.6,9.0,13.4,0.00,63,7.3,3.65
2021-04-13,14.6,10.7,12.5,4.70,75,7.0,1.18
2021-04-14,15.9,7.9,12.2,10.10,65,15.6,3.05
2021-04-15,17.1,4.4,10.1,0.00,49,14.4,4.04
2021-04-16,15.4,2.8,9.7,0.40,51,12.0,3.61
2021-04-17,14.3,8.4,11.7,1.50,72,6.2,1.63
2021-04-18,16.0,10.3,13.0,1.60,74,8.7,1.81
2021-04-19,14.1,8.1,11.2,16.80,78,6.9,1.56
2021-04-20,16.4,7.7,11.3,0.40,62,13.4,3.24
2021-04-21,15.7,5.0,11.2,1.40,61,11.6,3.16
2021-04-22,18.5,5.3,12.8,0.30,55,10.9,3.81
2021-04-23,15.2,12.1,13.9,10.70,73,5.4,1.44
2021-04-24,13.9,10.2,11.8,1.60,71,10.0,1.46
2021-04-25,18.3,8.1,13.2,0.00,65,9.4,3.61
2021-04-26,20.2,9.9,14.7,0.20,63,10.1,4.13
2021-04-27,19.2,10.0,14.7,0.00,56,11.8,3.51
2021-04-28,21.5,13.8,17.3,0.00,58,13.0,4.18
2021-04-29,23.5,14.7,19.2,0.00,54,9.6,4.48
2021-04-30,26.5,16.9,21.2,0.00,56,12.2,4.97
2021-05-01,26.2,17.0,21.5,0.00,54,7.8,4.26
2021-05-02,27.0,16.4,21.7,0.00,55,14.4,4.70
2021-05-03,24.9,13.8,19.6,0.00,47,16.9,5.66
2021-05-04,21.9,13.6,18.0,0.00,51,10.9,4.19
2021-05-05,21.4,14.9,18.7,0.00,49,10.8,4.06
2021-05-06,24.9,11.4,19.7,0.00,49,13.3,5.21
2021-05-07,23.0,17.2,20.2,0.00,48,11.2,4.53
2021-05-08,21.5,12.1,17.3,0.00,53,25.3,4.50
2021-05-09,19.8,7.4,13.9,0.00,55,12.5,4.73
2021-05-10,21.0,12.2,16.2,0.00,62,8.0,4.52
2021-05-11,22.5,13.6,17.6,0.00,65,9.4,4.62
2021-05-12,23.0,12.9,17.9,0.30,64,12.4,4.22
2021-05-13,22.8,12.1,18.7,0.00,58,10.7,4.16
2021-05-14,22.7,10.4,17.7,0.00,50,8.7,4.65
2021-05-15,20.8,14.1,16.9,7.20,57,11.6,2.88
2021-05-16,22.2,11.2,16.6,0.10,66,13.0,4.14
2021-05-17,21.6,12.1,18.0,0.00,58,12.9,3.71
2021-05-18,21.8,13.6,18.2,0.50,54,17.1,4.65
2021-05-19,23.0,9.5,17.0,0.00,50,10.1,5.18
2021-05-20,21.6,12.9,17.6,0.10,55,17.8,4.40
2021-05-21,19.4,12.2,15.6,0.00,56,21.2,4.46
2021-05-22,22.0,11.7,17.6,0.00,55,8.0,5.04
2021-05-23,26.9,16.8,21.6,0.00,47,8.9,5.57
2021-05-24,29.7,13.6,23.8,0.00,50,8.1,5.76
2021-05-25,26.4,20.5,23.5,0.00,57,8.7,4.63
2021-05-26,27.7,17.4,23.1,0.00,62,9.2,4.47
2021-05-27,26.1,16.1,22.0,1.80,65,17.3,4.39
2021-05-28,23.1,13.4,18.7,1.00,65,24.2,4.64
2021-05-29,23.5,11.4,18.0,0.00,55,13.6,4.76
2021-05-30,21.5,13.6,17.7,2.70,61,8.1,3.18
2021-05-31,19.9,12.4,15.7,6.30,63,14.5,3.45
2021-06-01,17.6,8.6,13.8,0.00,60,24.0,4.31
2021-06-02,21.8,8.2,15.5,0.00,59,10.0,4.08
2021-06-03,23.5,8.9,17.2,0.00,49,19.3,5.77
2021-06-04,22.9,11.3,18.1,0.00,53,8.8,4.52
2021-06-05,23.8,15.9,20.1,0.00,53,7.5,4.79
2021-06-06,25.5,17.7,21.3,0.10,61,6.5,4.65
2021-06-07,24.7,16.5,20.4,0.40,71,8.7,3.13
2021-06-08,23.3,16.4,19.7,0.00,74,6.0,3.62
2021-06-09,24.3,14.0,19.8,0.30,64,9.4,4.37
2021-06-10,24.5,14.1,20.1,0.00,65,14.1,4.39
2021-06-11,23.9,13.9,19.7,0.30,64,8.4,3.66
2021-06-12,22.6,14.1,19.6,0.00,63,8.4,3.80
2021-06-13,25.6,13.1,19.3,0.50,61,21.1,4.33
2021-06-14,21.4,12.3,16.6,0.00,57,21.4,4.25
2021-06-15,22.2,11.0,16.8,0.00,57,16.5,4.60
2021-06-16,25.9,13.4,20.1,0.10,61,15.8,4.84
2021-06-17,25.8,16.1,21.9,0.00,63,9.8,4.13
2021-06-18,27.5,14.1,21.6,0.00,61,11.6,4.84
2021-06-19,26.0,17.9,21.7,0.10,67,16.5,3.90
2021-06-20,27.5,14.9,22.4,0.00,61,9.5,4.89
2021-06-21,29.6,14.1,23.1,0.00,67,12.1,5.16
2021-06-22,31.5,19.4,26.3,0.00,64,7.6,5.19
2021-06-23,34.9,18.5,27.4,0.00,54,10.6,6.08
2021-06-24,35.8,19.3,28.0,0.00,53,11.0,6.31
2021-06-25,35.4,21.5,28.4,0.00,51,9.1,5.94
2021-06-26,34.2,19.5,27.1,0.00,49,15.1,6.34
2021-06-27,31.2,18.0,26.1,0.00,52,12.1,5.72
2021-06-28,32.0,19.4,26.7,0.00,50,7.1,5.72
2021-06-29,31.2,24.6,27.8,0.00,50,8.0,5.64
2021-06-30,33.8,24.4,28.6,0.00,57,10.1,6.16
2021-07-01,33.6,24.0,28.4,0.00,52,12.7,5.90
2021-07-02,30.0,19.1,25.0,0.00,50,17.5,6.45
2021-07-03,27.1,16.8,22.5,0.00,45,20.1,6.41
2021-07-04,29.4,15.4,23.2,0.00,49,14.6,5.84
2021-07-05,27.7,18.0,23.6,0.00,53,7.8,3.68
2021-07-06,31.0,18.0,25.4,0.00,53,11.2,6.04
2021-07-07,32.1,19.2,26.7,0.00,51,8.7,5.98
